timestamp,evento,key,latencia_ms,fuente
2026-04-29T05:37:44.341791,MISS,Q3:Z3:conf=0.05,13.658523559570312,generador_respuestas
2026-04-29T05:37:44.465421,MISS,Q1:Z2:conf=0.61,13.309955596923828,generador_respuestas
2026-04-29T05:37:44.592013,MISS,Q1:Z1:conf=0.46,13.43679428100586,generador_respuestas
2026-04-29T05:37:44.719538,MISS,Q1:Z1:conf=0.29,15.462398529052734,generador_respuestas
2026-04-29T05:37:44.840190,MISS,Q1:Z4:conf=0.63,11.287689208984375,generador_respuestas
2026-04-29T05:37:44.970013,MISS,Q5:Z3:conf=0.04,19.354581832885742,generador_respuestas
2026-04-29T05:37:45.090083,MISS,Q2:Z3:conf=0.38,10.542154312133789,generador_respuestas
2026-04-29T05:37:45.211817,MISS,Q5:Z2:conf=0.14,13.988494873046875,generador_respuestas
2026-04-29T05:37:45.337967,MISS,Q5:Z5:conf=0.15,15.982389450073242,generador_respuestas
2026-04-29T05:37:45.471761,MISS,Q4:Z4:conf=0.76,19.215822219848633,generador_respuestas
2026-04-29T05:37:45.596177,MISS,Q5:Z4:conf=0.73,14.904975891113281,generador_respuestas
2026-04-29T05:37:45.714302,MISS,Q4:Z4:conf=0.85,9.232521057128906,generador_respuestas
2026-04-29T05:37:45.836819,MISS,Q4:Z2:conf=0.37,14.180421829223633,generador_respuestas
2026-04-29T05:37:45.964592,MISS,Q4:Z4:conf=0.61,19.594192504882812,generador_respuestas
2026-04-29T05:37:46.090126,MISS,Q2:Z3:conf=0.73,16.070842742919922,generador_respuestas
2026-04-29T05:37:46.211920,MISS,Q1:Z3:conf=0.9,10.552644729614258,generador_respuestas
2026-04-29T05:37:46.346515,MISS,Q5:Z3:conf=0.83,20.107030868530273,generador_respuestas
2026-04-29T05:37:46.478332,MISS,Q4:Z5:conf=0.32,19.942760467529297,generador_respuestas
2026-04-29T05:37:46.606465,MISS,Q4:Z1:conf=0.67,17.04883575439453,generador_respuestas
2026-04-29T05:37:46.719995,MISS,Q2:Z4:conf=0.51,6.943941116333008,generador_respuestas
2026-04-29T05:37:46.837495,MISS,Q2:Z3:conf=0.31,11.597156524658203,generador_respuestas
2026-04-29T05:37:46.967229,MISS,Q5:Z2:conf=0.9,17.054319381713867,generador_respuestas
2026-04-29T05:37:47.087907,MISS,Q2:Z4:conf=0.56,10.501861572265625,generador_respuestas
2026-04-29T05:37:47.203853,MISS,Q1:Z2:conf=0.58,8.80289077758789,generador_respuestas
2026-04-29T05:37:47.330850,MISS,Q4:Z4:conf=0.42,18.5701847076416,generador_respuestas
2026-04-29T05:37:47.452875,MISS,Q2:Z1:conf=0.39,11.961936950683594,generador_respuestas
2026-04-29T05:37:47.581161,MISS,Q5:Z2:conf=0.62,18.030405044555664,generador_respuestas
2026-04-29T05:37:47.716112,MISS,Q1:Z1:conf=0.51,18.35799217224121,generador_respuestas
2026-04-29T05:37:47.838940,MISS,Q1:Z1:conf=0.1,12.390851974487305,generador_respuestas
2026-04-29T05:37:47.960706,MISS,Q3:Z2:conf=0.51,13.068199157714844,generador_respuestas
2026-04-29T05:37:48.082731,MISS,Q1:Z1:conf=0.11,11.846542358398438,generador_respuestas
2026-04-29T05:37:48.208051,MISS,Q5:Z3:conf=0.03,15.351533889770508,generador_respuestas
2026-04-29T05:37:48.330712,MISS,Q3:Z5:conf=0.4,12.86768913269043,generador_respuestas
2026-04-29T05:37:48.455816,MISS,Q4:Z4:conf=0.0,16.304492950439453,generador_respuestas
2026-04-29T05:37:48.581408,MISS,Q3:Z3:conf=0.61,15.111923217773438,generador_respuestas
2026-04-29T05:37:48.701899,MISS,Q4:Z4:conf=0.9,12.348651885986328,generador_respuestas
2026-04-29T05:37:48.828800,MISS,Q4:Z3:conf=0.5,17.409563064575195,generador_respuestas
2026-04-29T05:37:48.948894,MISS,Q4:Z1:conf=0.54,13.471364974975586,generador_respuestas
2026-04-29T05:37:49.074400,MISS,Q4:Z1:conf=0.16,17.6236629486084,generador_respuestas
2026-04-29T05:37:49.199398,MISS,Q5:Z2:conf=0.24,16.72506332397461,generador_respuestas
2026-04-29T05:37:49.324277,MISS,Q4:Z1:conf=0.12,15.769243240356445,generador_respuestas
2026-04-29T05:37:49.452645,MISS,Q1:Z1:conf=0.23,18.011808395385742,generador_respuestas
2026-04-29T05:37:49.579725,MISS,Q4:Z4:conf=0.68,16.41082763671875,generador_respuestas
2026-04-29T05:37:49.697391,MISS,Q1:Z4:conf=0.31,9.551763534545898,generador_respuestas
2026-04-29T05:37:49.813012,MISS,Q1:Z5:conf=0.44,9.31859016418457,generador_respuestas
2026-04-29T05:37:49.933918,MISS,Q3:Z1:conf=0.01,14.122486114501953,generador_respuestas
2026-04-29T05:37:50.050272,MISS,Q1:Z5:conf=0.01,8.953332901000977,generador_respuestas
2026-04-29T05:37:50.173516,MISS,Q4:Z2:conf=0.02,14.351367950439453,generador_respuestas
2026-04-29T05:37:50.303084,MISS,Q4:Z2:conf=0.1,18.62025260925293,generador_respuestas
2026-04-29T05:37:50.428317,MISS,Q3:Z4:conf=0.21,14.231443405151367,generador_respuestas
2026-04-29T05:37:50.551957,MISS,Q2:Z4:conf=0.69,12.69388198852539,generador_respuestas
2026-04-29T05:37:50.677275,MISS,Q3:Z4:conf=0.11,14.4500732421875,generador_respuestas
2026-04-29T05:37:50.798252,MISS,Q1:Z2:conf=0.46,9.882926940917969,generador_respuestas
2026-04-29T05:37:50.923879,MISS,Q2:Z1:conf=0.42,14.219522476196289,generador_respuestas
2026-04-29T05:37:51.048915,MISS,Q2:Z1:conf=0.44,12.875795364379883,generador_respuestas
2026-04-29T05:37:51.174175,MISS,Q4:Z4:conf=0.24,14.580965042114258,generador_respuestas
2026-04-29T05:37:51.301451,MISS,Q4:Z1:conf=0.32,16.47019386291504,generador_respuestas
2026-04-29T05:37:51.418040,MISS,Q2:Z1:conf=0.67,9.647369384765625,generador_respuestas
2026-04-29T05:37:51.542567,MISS,Q5:Z1:conf=0.41,14.42861557006836,generador_respuestas
2026-04-29T05:37:51.660217,MISS,Q2:Z1:conf=0.52,7.823705673217773,generador_respuestas
2026-04-29T05:37:51.788647,MISS,Q5:Z3:conf=0.78,18.649578094482422,generador_respuestas
2026-04-29T05:37:51.912846,MISS,Q2:Z2:conf=0.05,13.376474380493164,generador_respuestas
2026-04-29T05:37:52.043442,MISS,Q2:Z4:conf=0.39,14.212369918823242,generador_respuestas
